ticker,company,sector,industry,pe,fwd_pe,eps_qq,sales_qq,insider_trans,inst_trans,short_float,perf_quarter,perf_half,beta,pct_from_52w_high,recom,avg_volume,rel_volume,price,earnings,target_price,market_cap,data_confidence,momentum_20d,momentum_5d,volume_ratio,rs_vs_iwm,bb_width,above_sma20,pct_vs_sma20,above_sma50,pct_vs_sma50,atr_pct,last_range_pct,low_vol,near_high,vol_5_50,breakout_session,breakout_move_pct,earnings_sessions_ago,post_earnings_move_pct,latest_price,avg_dollar_volume,gate_fail,review_flag,target_upside,rank_low_vol,rank_near_high,rank_squeeze,rank_vol_5_50,rank_vol_ratio,rank_vs_sma50,mom_rank,composite_score,composite_legacy,composite_dedup
GTM,ZoomInfo Technologies Inc,Technology,Software - Application,,3.38,-3081.86,1.21,-0.11,-10.94,15.68,35.94,-35.8,0.86,-68.97,3.36,8199999.999999999,1.84,3.82,Aug 05/a,4.63,1110000000.0,HIGH,-3.78,-8.83,2.83,1.51,0.1643,False,-4.56,True,3.42,5.95,7.068,-3.8513,-12.49,1.112,26.0,-1.04,31.0,4.37,3.82,21391258.0,,,21.2,0.22305764411027568,0.7518796992481203,0.5639097744360902,0.4317042606516291,0.7969924812030075,0.8126566416040101,0.6591478696741855,0.5967,0.6719,0.5661
AVNT,Avient Corp,Basic Materials,Specialty Chemicals,21.84,11.43,22.25,5.83,0.0,2.46,4.28,7.17,25.97,1.3,-13.459999999999999,1.56,867530.0,1.22,40.36,Aug 06/b,50.75,3700000000.0,HIGH,-9.63,-1.94,1.49,-4.34,0.1453,False,-5.66,False,-1.49,2.913,1.685,-1.3413,-13.46,1.045,26.0,-10.96,31.0,6.43,40.36,30193833.0,,,25.7,0.8947368421052632,0.7255639097744361,0.6296992481203008,0.35526315789473684,0.30388471177944865,0.6691729323308271,0.39974937343358397,0.5964,0.44,0.5558
HCC,Warrior Met Coal Inc,Basic Materials,Coking Coal,21.15,10.71,1451.22,70.56,-11.59,3.16,7.79,-2.93,-2.97,0.72,-21.08,1.67,666740.0,3.0,87.93,Aug 05/a,108.71,4640000000.0,HIGH,-17.61,-7.89,3.08,-12.32,0.2565,False,-13.74,False,-5.29,5.146,2.866,-2.4032,-21.08,1.616,12.0,-17.23,31.0,4.31,87.93,64457361.0,,,23.6,0.5939849624060151,0.5025062656641605,0.2857142857142857,0.8333333333333334,0.8427318295739349,0.5156641604010025,0.13972431077694236,0.5957,0.3944,0.6964
GTN,Gray Media Inc,Communication Services,Broadcasting,,,129.52,8.68,-0.33,-4.76,5.9,17.15,1.14,1.02,-31.0,2.0,1190000.0,1.76,4.44,Aug 07/b,6.67,463760000.0,HIGH,-10.12,-9.76,2.21,-4.83,0.1107,False,-8.16,False,-2.59,4.44,5.405,-2.1876,-18.83,0.995,30.0,3.74,30.0,3.74,4.44,4541943.0,,,50.2,0.6616541353383458,0.5639097744360902,0.7944862155388471,0.29699248120300753,0.6234335839598998,0.631578947368421,0.38283208020050125,0.5953,0.5785,0.5534
ASAN,Asana Inc,Technology,Software - Application,,20.91,17.05,9.9,-0.16,3.5900000000000003,28.52,37.43,42.37,1.16,-38.57,2.71,5970000.0,2.37,9.51,Sep 03/a,10.08,2180000000.0,HIGH,-0.73,-1.55,1.85,4.56,0.2458,True,0.03,True,8.27,6.725,6.887,-5.0383,-9.51,2.083,16.0,0.74,10.0,7.95,9.51,72952397.0,,,6.0,0.10526315789473684,0.8421052631578947,0.3070175438596491,0.9461152882205514,0.474937343358396,0.8959899749373433,0.7838345864661654,0.5952,0.5481,0.6056
SXC,SunCoke Energy Inc,Basic Materials,Coking Coal,,26.0,587.84,9.49,0.0,9.54,4.89,9.84,52.33,0.99,-11.14,2.0,1390000.0,1.54,9.49,Jul 30/b,9.5,805460000.0,HIGH,-2.06,-0.52,2.06,3.23,0.1359,False,-4.76,True,1.37,3.65,4.004,-2.2914,-11.14,0.798,12.0,-7.05,36.0,12.31,9.49,10323788.0,,,0.1,0.6240601503759399,0.7982456140350878,0.6754385964912281,0.13283208020050125,0.5645363408521303,0.7744360902255639,0.7293233082706767,0.5949,0.6637,0.524
STAA,Staar Surgical Co,Healthcare,Medical Instruments & Supplies,313.08,38.53,146.1,111.04,0.0,-0.9399999999999998,14.06,-28.499999999999996,19.18,1.19,-41.96,2.82,909290.0,6.32,20.82,Aug 12/a,28.44,1040000000.0,HIGH,-10.03,-9.75,5.51,-4.74,0.1414,False,-8.9,False,-13.58,5.074,3.314,-2.2835,-33.48,1.736,,,26.0,-17.8,20.82,23397837.0,,,36.6,0.6290726817042607,0.22556390977443608,0.6453634085213033,0.8771929824561403,0.9736842105263158,0.20802005012531327,0.38471177944862156,0.5931,0.6396,0.672
CNMD,Conmed Corp,Healthcare,Medical Devices,24.56,9.5,11.05,0.21,0.0,-0.97,7.59,39.41,23.42,0.94,-15.36,3.25,548020.0,1.42,45.42,Jul 29/a,45.5,1360000000.0,HIGH,-11.06,-2.07,2.51,-5.77,0.1658,False,-6.31,False,-3.73,3.285,2.268,-1.4551,-15.36,0.836,34.0,-1.9,36.0,5.11,45.42,14958226.0,,,0.2,0.8734335839598998,0.6591478696741855,0.5620300751879699,0.16102756892230577,0.7261904761904762,0.5726817042606517,0.33709273182957394,0.5924,0.5213,0.5833
MAT,Mattel Inc,Consumer Cyclical,Leisure,9.77,8.37,-138.44,10.48,-1.3,0.17,9.22,-5.56,-11.6,0.7,-41.01,2.05,4300000.0,2.05,13.26,Aug 04/a,17.83,3790000000.0,HIGH,-8.61,-5.49,2.28,-3.32,0.1893,False,-7.21,False,-8.28,2.947,2.64,-1.9535,-15.27,1.331,39.0,-7.53,32.0,-8.3,13.26,54714825.0,,,34.5,0.7305764411027569,0.6622807017543859,0.443609022556391,0.6622807017543859,0.6541353383458647,0.4016290726817043,0.45614035087719296,0.5924,0.5118,0.6122
CARG,CarGurus Inc,Communication Services,Internet Content & Information,18.03,10.99,142.2,7.24,-0.57,-3.6000000000000005,8.97,10.63,-2.29,1.21,-19.43,1.88,1080000.0,1.69,33.21,Aug 06/a,42.0,2960000000.0,HIGH,-9.88,-4.92,1.96,-4.59,0.1622,False,-4.74,False,-6.42,3.401,1.325,-1.7253,-19.43,1.299,30.0,-8.71,30.0,-8.71,33.21,32214362.0,,,26.5,0.8020050125313283,0.5488721804511278,0.568922305764411,0.6378446115288221,0.5175438596491229,0.47117794486215536,0.38972431077694236,0.5911,0.4818,0.6071
ANRO,Alto Neuroscience Inc,Healthcare,Biotechnology,,,1.28,,0.0,6.41,10.77,33.11,37.34,1.27,-19.24,1.27,563070.0,3.91,30.27,Aug 12/a,38.38,1190000000.0,HIGH,-11.7,-4.45,3.98,-6.41,0.2867,False,-11.06,False,-2.07,6.418,5.187,-3.021,-19.24,1.516,12.0,-14.01,26.0,3.74,30.27,18413258.0,,,26.8,0.41228070175438597,0.5532581453634086,0.20676691729323304,0.7907268170426065,0.9260651629072681,0.650375939849624,0.30451127819548873,0.5899,0.4617,0.6949
NRGV,Energy Vault Holdings Inc,Utilities,Utilities - Renewable,,,17.79,104.05,-0.21,19.61,23.85,9.51,20.7,1.24,-32.43,1.8,5080000.0,2.75,4.49,Aug 11/a,6.21,816460000.0,HIGH,18.16,9.51,3.53,23.45,0.3473,True,14.78,True,27.04,7.332,8.463,-5.4382,-7.99,1.21,1.0,6.15,27.0,25.42,4.49,15864531.0,,,38.3,0.08521303258145363,0.8922305764411027,0.12907268170426067,0.5482456140350878,0.8903508771929824,0.9912280701754386,0.9837092731829574,0.5894,0.6993,0.6288
NABL,N-able Inc,Technology,Information Technology Services,,8.88,143.66,5.31,0.0,1.8799999999999997,6.34,25.489999999999995,-24.26,0.46,-56.04,2.57,2390000.0,7.56,3.84,Aug 10/b,4.68,725400000.0,HIGH,5.79,-7.91,5.38,11.08,0.158,False,-1.63,False,-6.3,6.38,7.292,-4.1046,-26.86,2.232,34.0,-17.95,29.0,19.63,3.84,13061003.0,,,21.9,0.18796992481203006,0.34962406015037595,0.5877192982456141,0.9598997493734336,0.9711779448621554,0.47869674185463656,0.9097744360902256,0.5892,0.8316,0.6494
LIFE,Ethos Technologies Inc,Financial,Insurance Brokers,,37.52,4.25,113.35,-3.4099999999999997,-2.94,9.69,124.02,260.0,,-15.39,1.22,1150000.0,2.41,36.0,Aug 03/a,34.88,2300000000.0,HIGH,5.39,-8.54,1.72,10.68,0.2085,False,-5.73,True,18.83,7.52,7.389,-4.232,-15.39,1.782,10.0,-4.53,33.0,57.69,36.0,61227643.0,,,-3.1,0.17293233082706766,0.656641604010025,0.4022556390977443,0.893483709273183,0.42293233082706766,0.974937343358396,0.9022556390977443,0.5872,0.6085,0.6161
TDW,Tidewater Inc,Energy,Oil & Gas Equipment & Services,17.53,14.12,-70.37,0.25,-1.92,11.29,13.02,34.05,16.71,0.6,-14.649999999999999,2.27,706210.0,1.58,86.69,Aug 03/a,93.9,4310000000.0,HIGH,-8.99,-2.13,1.75,-3.7,0.1402,False,-6.12,True,1.04,4.625,2.469,-3.0047,-14.66,1.218,12.0,-9.8,33.0,21.28,86.69,58932985.0,,,8.3,0.41729323308270677,0.6892230576441103,0.6510025062656641,0.5570175438596491,0.43859649122807015,0.7694235588972431,0.4323308270676692,0.5871,0.4998,0.5456
WAY,Waystar Holding Corp,Healthcare,Health Information Services,36.54,13.66,18.57,18.11,-0.4099999999999999,4.77,10.49,38.93,3.55,0.15,-36.41,1.2,2750000.0,1.03,25.66,Jul 29/a,33.43,4920000000.0,HIGH,2.6,3.05,1.14,7.89,0.1705,True,1.83,True,6.82,4.304,5.066,-3.265,-5.94,1.345,4.0,3.05,36.0,22.54,25.66,62589068.0,,,30.3,0.34461152882205515,0.9385964912280702,0.5407268170426065,0.6766917293233082,0.14724310776942356,0.8709273182957393,0.8703007518796992,0.5865,0.5545,0.5099
CRVS,Corvus Pharmaceuticals Inc,Healthcare,Biotechnology,,,-89.11,,0.15,1.06,29.35,5.46,-10.86,1.42,-53.400000000000006,1.12,1040000.0,4.3,12.56,Aug 06/a,33.14,1060000000.0,HIGH,-13.14,-4.2,4.26,-7.85,0.24,False,-8.58,False,-10.45,4.999,2.866,-2.5378,-23.74,1.996,22.0,-15.31,30.0,-9.38,12.56,13980577.0,,,163.9,0.5651629072681704,0.42355889724310775,0.3258145363408521,0.9385964912280702,0.9398496240601504,0.32456140350877194,0.2593984962406015,0.5863,0.4835,0.692
SLDB,Solid Biosciences Inc,Healthcare,Biotechnology,,,9.06,,0.0,13.03,18.73,6.959999999999999,25.14,2.45,-22.18,1.0,1510000.0,2.72,8.91,Aug 06/a,18.62,955380000.0,HIGH,-4.19,1.95,3.65,1.1,0.2601,False,-5.83,False,-1.42,5.507,3.76,-3.5806,-22.18,1.944,12.0,-9.82,30.0,6.2,8.91,10380005.0,,,109.0,0.2644110275689223,0.4649122807017544,0.27318295739348375,0.9335839598997494,0.9028822055137845,0.6754385964912281,0.6441102756892231,0.5857,0.6105,0.6941
LTRX,Lantronix Inc,Technology,Communication Equipment,,18.43,90.52,8.03,0.75,39.1,6.4,-11.9,-6.25,1.65,-33.14,1.0,1130000.0,2.91,5.85,Aug 26/a,10.79,273230000.0,HIGH,-2.17,15.84,2.31,3.12,0.2399,True,7.45,True,4.42,4.823,6.667,-4.2454,-17.26,1.874,25.0,-3.94,16.0,3.36,5.85,7886722.0,,,84.4,0.17042606516290726,0.5964912280701754,0.3270676691729323,0.9179197994987469,0.668546365914787,0.8333333333333334,0.7243107769423559,0.5856,0.5884,0.6476
ELVN,Enliven Therapeutics Inc,Healthcare,Biotechnology,,,-0.97,,-9.99,37.43,14.18,9.65,64.56,0.24,-20.65,1.15,1230000.0,4.88,49.45,Aug 05/a,73.45,3620000000.0,HIGH,-17.34,-9.15,4.56,-12.05,0.2722,False,-13.16,False,-12.11,4.619,4.055,-2.5057,-20.65,2.342,19.0,-17.34,31.0,-17.17,49.45,71914036.0,,,48.5,0.575187969924812,0.5175438596491229,0.2393483709273183,0.9661654135338346,0.949874686716792,0.2644110275689223,0.15037593984962405,0.5854,0.4169,0.6889
VSTM,Verastem Inc,Healthcare,Biotechnology,,,44.57,1775.43,-0.31,14.26,22.38,80.58,27.839999999999996,0.4,-31.25,1.0,2480000.0,1.81,7.44,Aug 06/a,14.67,673790000.0,HIGH,7.98,-0.93,2.03,13.27,0.2042,False,-0.78,True,10.43,5.866,5.914,-2.8817,-12.88,1.09,10.0,-6.77,30.0,25.89,7.44,16928591.0,,,97.2,0.4724310776942356,0.7443609022556391,0.41165413533834583,0.40350877192982454,0.5545112781954887,0.924812030075188,0.9385964912280702,0.5852,0.6653,0.5888
IART,Integra Lifesciences Holdings Corp,Healthcare,Medical Devices,,5.83,100.90999999999998,0.76,0.0,-1.76,10.31,-13.419999999999998,71.01,1.22,-25.72,2.75,886630.0,2.45,15.22,Jul 29/b,19.56,1180000000.0,HIGH,-9.08,-3.12,2.55,-3.79,0.1503,False,-6.53,False,-12.45,4.426,2.365,-2.065,-25.72,1.632,46.0,-18.96,37.0,-7.7,15.22,13684543.0,,,28.5,0.6954887218045113,0.37969924812030076,0.6109022556390977,0.8370927318295739,0.7355889724310777,0.24812030075187969,0.42857142857142855,0.5845,0.5754,0.6291
OLMA,Olema Pharmaceuticals Inc,Healthcare,Biotechnology,,,-18.14,,-0.15,0.2,22.28,3.26,-34.36,1.99,-72.92,1.17,1260000.0,2.43,9.82,Aug 10/a,36.5,859230000.0,HIGH,-8.14,-4.57,3.0,-2.85,0.1521,False,-6.04,False,-10.89,5.495,1.833,-2.8751,-24.98,1.758,30.0,-16.78,28.0,-5.85,9.82,10507256.0,,,271.7,0.474937343358396,0.39473684210526316,0.6065162907268171,0.8872180451127819,0.8270676691729323,0.3107769423558897,0.47117794486215536,0.5835,0.6185,0.625
LAND,Gladstone Land Corp,Real Estate,REIT - Specialty,,,17.86,3.2199999999999998,0.0,2.89,7.71,8.89,-14.19,1.09,-27.46,2.6,727170.0,1.02,9.43,Aug 11/a,9.33,406780000.0,HIGH,9.02,0.21,0.91,14.31,0.1546,True,1.23,True,7.26,2.759,1.909,-1.5358,-5.61,0.811,15.0,6.31,27.0,15.14,9.43,7621540.0,,,-1.1,0.8521303258145363,0.9473684210526315,0.5971177944862156,0.13972431077694236,0.08583959899749373,0.8784461152882206,0.9473684210526315,0.5834,0.5838,0.489
CDNA,Caredx Inc,Healthcare,Diagnostics & Research,25.95,40.54,1412.42,52.23,-6.98,0.48,12.39,105.61,206.02999999999997,2.41,-2.41,1.75,1150000.0,1.2,53.83,Jul 30/a,54.14,2780000000.0,HIGH,10.74,2.79,1.24,16.03,0.1418,True,5.89,True,19.95,4.044,2.489,-2.5534,-2.41,0.812,5.0,7.1,35.0,41.29,53.83,56689002.0,,,0.6,0.5601503759398496,0.9874686716791979,0.6428571428571428,0.14348370927318296,0.18295739348370926,0.9799498746867168,0.9624060150375939,0.5828,0.6327,0.4666
AGIO,Agios Pharmaceuticals Inc,Healthcare,Biotechnology,,,12.45,259.25,-4.54,3.66,12.94,-3.19,18.45,0.63,-28.110000000000003,1.6,1100000.0,1.42,33.07,Jul 30/b,45.75,1970000000.0,HIGH,-0.06,-0.45,1.85,5.23,0.0643,False,-1.36,False,-4.35,3.97,1.905,-1.9215,-24.99,1.064,53.0,-11.55,36.0,0.98,33.07,28409712.0,,,38.3,0.7468671679197995,0.39348370927318294,0.949874686716792,0.37406015037593987,0.474937343358396,0.5551378446115288,0.8051378446115288,0.5824,0.7495,0.5378
MGTX,MeiraGTx Holdings plc,Healthcare,Biotechnology,18.78,,455.90000000000003,8608.59,-1.55,11.99,5.06,17.05,80.27,1.33,-13.68,1.0,854560.0,1.1,13.25,Aug 13/b,29.43,1270000000.0,HIGH,-7.6,2.87,1.26,-2.31,0.2061,False,-3.16,True,1.24,4.254,3.17,-1.8879,-13.68,1.301,25.0,4.58,26.0,4.58,13.25,10198083.0,,,122.1,0.7606516290726817,0.7199248120300752,0.40601503759398494,0.6403508771929824,0.19486215538847118,0.7725563909774437,0.48872180451127817,0.5824,0.3758,0.5921
PCRX,Pacira BioSciences Inc,Healthcare,Drug Manufacturers - Specialty & Generic,71.15,7.18,208.35,6.24,-2.58,0.96,19.19,10.57,9.39,0.26,-10.74,2.25,586880.0,1.16,24.69,Aug 04/a,29.75,984190000.0,HIGH,0.08,0.04,1.27,5.37,0.1182,False,-3.09,False,-2.63,2.974,2.106,-1.8968,-10.74,1.022,12.0,-6.72,32.0,-0.72,24.69,13622889.0,,,20.5,0.7581453634085213,0.8107769423558897,0.7619047619047619,0.32706766917293234,0.20175438596491227,0.6290726817042607,0.8157894736842105,0.5815,0.6154,0.479
CRMD,CorMedix Inc,Healthcare,Biotechnology,3.67,128.67,1.92,156.52,0.0,3.02,22.4,-10.96,22.54,1.41,-40.71,1.0,1230000.0,1.46,7.72,Aug 13/b,15.4,601730000.0,HIGH,-5.85,-2.15,1.9,-0.56,0.139,False,-5.43,False,-3.02,3.155,2.202,-1.6109,-14.03,0.854,12.0,-7.88,26.0,8.73,7.72,7775887.0,,,99.5,0.8320802005012531,0.7105263157894737,0.6610275689223057,0.17982456140350878,0.4974937343358396,0.6077694235588973,0.5614035087719298,0.5815,0.5721,0.5293
PD,Pagerduty Inc,Technology,Software - Application,7.01,9.54,-42.49,0.83,-9.91,0.58,11.34,65.09,102.90000000000002,0.98,-17.21,2.8,1620000.0,1.87,14.0,Aug 27/a,12.64,1100000000.0,HIGH,13.64,-5.66,1.71,18.93,0.2429,True,2.83,True,17.15,4.028,4.036,-3.0945,-6.1,1.131,5.0,-0.64,15.0,10.85,14.0,24170035.0,,,-9.7,0.39223057644110276,0.9323308270676691,0.31892230576441105,0.45551378446115287,0.41854636591478694,0.9661654135338346,0.9761904761904762,0.5806,0.6117,0.5581
ABX,Abacus Global Management Inc,Financial,Insurance - Life,30.71,7.49,-62.74000000000001,29.87,-0.68,1.38,14.34,-5.19,-2.77,0.06,-29.5,1.38,593140.0,3.09,8.77,Aug 06/a,14.31,857640000.0,HIGH,-9.21,-7.59,3.97,-3.92,0.1175,False,-7.93,False,-10.9,3.953,4.561,-2.298,-29.5,1.211,56.0,-18.11,30.0,-7.88,8.77,4342252.0,,,63.2,0.6215538847117794,0.3032581453634085,0.7656641604010025,0.5520050125313283,0.924812030075188,0.30952380952380953,0.4223057644110276,0.5795,0.6761,0.602
GTX,Garrett Motion Inc,Consumer Cyclical,Auto Parts,14.37,11.68,25.009999999999998,6.9,-2.47,-0.27,2.72,-23.46,50.97999999999999,0.84,-27.529999999999998,1.5,2620000.0,2.85,26.27,Jul 29/b,36.83,4900000000.0,HIGH,-1.31,0.25,2.41,3.98,0.1022,False,-2.07,False,-9.19,3.104,2.417,-2.1148,-27.53,1.21,,,37.0,-8.72,26.27,83432920.0,,,40.2,0.6829573934837093,0.33897243107769426,0.8333333333333334,0.5482456140350878,0.6973684210526315,0.37218045112781956,0.7644110275689223,0.5788,0.765,0.5752
OMER,Omeros Corp,Healthcare,Biotechnology,12.43,17.87,134.01,,-3.2199999999999998,8.42,18.41,73.83,60.699999999999996,2.57,-9.06,2.0,1960000.0,1.1,17.87,Aug 12/a,44.0,1290000000.0,HIGH,-7.27,2.35,1.37,-1.98,0.1479,False,-3.95,True,19.0,4.601,5.652,-3.1266,-9.06,1.083,8.0,-6.54,26.0,30.34,17.87,29094401.0,,,146.2,0.38471177944862156,0.8596491228070176,0.6177944862155389,0.39285714285714285,0.2362155388471178,0.9761904761904762,0.5012531328320802,0.5779,0.4567,0.4975
WWW,Wolverine World Wide Inc,Consumer Cyclical,Footwear & Accessories,14.69,10.23,16.06,6.79,-3.42,0.26,7.22,7.5600000000000005,14.730000000000002,1.7,-39.01,2.0,833030.0,1.52,18.93,Aug 13/b,24.3,1550000000.0,HIGH,-9.69,-3.07,1.76,-4.4,0.1221,False,-4.45,False,-2.72,3.845,2.43,-2.5113,-11.83,1.001,25.0,-4.78,26.0,4.82,18.93,14344320.0,,,28.4,0.5726817042606517,0.7756892230576441,0.7406015037593985,0.3032581453634085,0.44298245614035087,0.6265664160401002,0.39849624060150374,0.577,0.5145,0.4864
CNK,Cinemark Holdings Inc,Communication Services,Entertainment,19.46,13.39,87.86,15.509999999999998,-1.2,2.15,8.16,3.64,32.69,1.04,-10.24,1.77,2380000.0,1.31,34.99,Jul 30/b,40.38,4059999999.9999995,HIGH,-4.4,0.46,1.43,0.89,0.1295,False,-1.68,False,-0.08,2.858,2.058,-1.9327,-10.24,0.866,19.0,-4.4,36.0,0.29,34.99,77340548.0,,,15.4,0.7406015037593985,0.8220551378446115,0.7092731829573935,0.18922305764411027,0.27130325814536344,0.7268170426065163,0.6328320802005013,0.5765,0.5473,0.482
CHRS,Coherus Oncology Inc,Healthcare,Biotechnology,,,63.16,39.53,0.0,-1.41,20.72,-8.78,-16.15,0.99,-48.39,1.33,1010000.0,3.08,1.35,Aug 05/a,7.75,208580000.0,HIGH,-4.93,-5.59,3.02,0.36,0.1858,False,-1.17,False,-1.27,6.296,9.259,-5.019,-21.05,1.685,53.0,-13.46,31.0,6.72,1.35,1399373.0,,,474.1,0.10651629072681704,0.5050125313283208,0.46616541353383456,0.8646616541353384,0.831453634085213,0.681704260651629,0.6077694235588973,0.5759,0.6324,0.6211
CALX,Calix Inc,Technology,Software - Infrastructure,46.89,15.3,8525.81,21.27,-1.6399999999999997,0.36,8.18,-7.139999999999999,-30.4,1.31,-50.519999999999996,1.22,1180000.0,1.67,35.24,Jul 20/a,62.33,2220000000.0,HIGH,-12.16,1.41,1.96,-6.87,0.1988,False,-4.21,False,-6.46,3.069,3.121,-1.5236,-14.59,1.151,22.0,-10.01,43.0,-5.95,35.24,36511613.0,,,76.9,0.8546365914786967,0.6942355889724311,0.4291979949874687,0.4793233082706767,0.5175438596491229,0.4699248120300752,0.28884711779448624,0.5741,0.3996,0.5804
PFLT,PennantPark Floating Rate Capital Ltd,Financial,Asset Management,13.84,6.61,-60.72,112.49,0.66,,3.89,-6.16,-15.190000000000001,0.79,-28.850000000000005,1.57,1060000.0,0.69,7.01,Aug 10/a,9.75,695520000.0,HIGH,-4.88,-1.54,1.01,0.41,0.0926,False,-3.7,False,-3.11,2.221,2.71,-1.2937,-8.84,0.749,26.0,-6.28,28.0,-5.27,7.01,5247236.0,,,39.1,0.9047619047619048,0.8627819548872181,0.8703007518796992,0.09523809523809523,0.10651629072681704,0.6040100250626567,0.6090225563909775,0.5739,0.5367,0.4276
PRG,PROG Holdings Inc,Industrials,Rental & Leasing Services,9.83,6.29,-4.19,19.03,-0.27,3.2400000000000007,7.15,-7.68,26.85,1.76,-25.670000000000005,1.62,582710.0,2.29,35.48,Jul 29/b,53.43,1410000000.0,HIGH,-8.49,-5.08,2.38,-3.2,0.1466,False,-6.47,False,-14.36,3.479,2.368,-1.6949,-25.67,1.442,46.0,-23.72,37.0,-17.06,35.48,21136652.0,,,50.6,0.8145363408521303,0.38095238095238093,0.6234335839598997,0.7481203007518797,0.6848370927318296,0.19047619047619047,0.4592731829573935,0.5737,0.5762,0.6095
SNDA,Sonida Senior Living Inc,Healthcare,Medical Care Facilities,,,-218.14,122.02,-24.73,27.440000000000005,7.14,6.419999999999999,14.27,0.73,-13.780000000000001,1.5,591630.0,1.25,38.27,Aug 10/b,49.5,1840000000.0,HIGH,-3.26,-3.92,1.51,2.03,0.1024,False,-1.67,False,-3.73,3.485,1.516,-1.8991,-13.79,0.94,39.0,-8.2,29.0,-5.04,38.27,18977458.0,,,29.3,0.7556390977443609,0.7142857142857143,0.8308270676691729,0.24937343358395989,0.31641604010025065,0.5726817042606517,0.6779448621553885,0.5732,0.6154,0.4735
MAN,ManpowerGroup,Industrials,Staffing & Employment Services,25.99,11.82,178.22,7.539999999999999,0.0,7.19,10.42,71.8,119.24999999999999,0.67,-9.77,2.54,1230000.0,1.08,57.64,Jul 16/b,57.33,2680000000.0,HIGH,-6.2,-0.65,1.73,-0.91,0.1535,False,-3.65,True,3.56,4.05,2.654,-2.151,-9.77,0.72,16.0,-6.97,46.0,47.72,57.64,45786148.0,,,-0.5,0.6754385964912281,0.8358395989974937,0.5989974937343359,0.08270676691729323,0.4266917293233083,0.8195488721804511,0.5394736842105263,0.5732,0.5235,0.5011
AORT,Artivion Inc,Healthcare,Medical Devices,,80.87,-1039.19,11.32,-4.95,4.18,6.34,10.19,-36.08,1.22,-51.61,1.0,703600.0,2.72,23.35,Aug 06/a,42.15,1140000000.0,HIGH,-16.84,-6.49,2.8,-11.55,0.1868,False,-9.55,False,-11.06,4.497,4.111,-2.0207,-22.53,1.408,25.0,-17.81,30.0,-12.12,23.35,17468196.0,,,80.5,0.7092731829573935,0.45864661654135336,0.4586466165413534,0.7230576441102757,0.7913533834586466,0.29699248120300753,0.16416040100250626,0.573,0.4407,0.6302
CLNE,Clean Energy Fuels Corp,Energy,Oil & Gas Refining & Marketing,,,26.58,3.34,-0.17,1.39,4.76,-9.14,-20.28,1.87,-45.66,1.57,1890000.0,4.62,1.69,Aug 06/a,4.36,372550000.0,HIGH,4.32,-5.06,4.36,9.61,0.1423,True,2.55,False,-7.38,5.114,5.917,-3.5218,-32.4,1.766,45.0,-28.09,30.0,6.96,1.69,3322460.0,,,158.0,0.2756892230576441,0.24561403508771928,0.6384711779448622,0.8897243107769424,0.9448621553884712,0.4348370927318296,0.8909774436090225,0.5715,0.8314,0.6363
NPKI,NPK International Inc,Industrials,Building Products & Equipment,28.15,20.21,37.5,19.57,-5.72,2.82,4.0,-19.94,-9.46,1.45,-22.85,1.0,932950.0,1.32,12.73,Jul 29/a,20.0,1080000000.0,HIGH,-6.94,-1.85,1.54,-1.65,0.0751,False,-3.48,False,-6.39,3.092,1.493,-1.581,-21.32,1.053,,,36.0,5.64,12.73,10555005.0,,,57.1,0.8395989974937343,0.487468671679198,0.924812030075188,0.36466165413533835,0.3333333333333333,0.4730576441102757,0.5112781954887218,0.5705,0.582,0.5027
BBDC,Barings BDC Inc,Financial,Asset Management,10.53,8.65,-10.39,43.22,1.56,,2.07,5.43,4.3,0.71,-8.34,1.83,712570.0,0.84,8.74,Aug 05/a,9.96,915140000.0,HIGH,-6.42,-0.34,0.88,-1.13,0.1289,False,-3.53,False,-1.5,2.247,2.288,-1.1597,-8.39,0.824,19.0,-6.42,31.0,3.8,8.74,6243668.0,,,14.0,0.924812030075188,0.8778195488721805,0.7142857142857143,0.15288220551378445,0.07769423558897243,0.6679197994987469,0.525062656641604,0.5692,0.4476,0.4558
KOPN,Kopin Corp,Technology,Electronic Components,98.75,1185.0,113.83000000000001,50.62,-5.91,5.35,15.0,-3.85,126.79,3.58,-28.29,1.0,4570000.0,2.11,4.74,Aug 10/a,8.75,881040000.0,HIGH,-5.95,8.97,2.69,-0.66,0.2129,True,4.87,True,10.23,5.862,5.063,-4.2918,-14.29,1.142,25.0,-1.86,28.0,12.59,4.74,16279617.0,,,84.6,0.16541353383458646,0.7030075187969925,0.38471177944862156,0.474937343358396,0.7631578947368421,0.9235588972431078,0.5557644110275689,0.5691,0.5667,0.5818
QNST,QuinStreet Inc,Communication Services,Advertising Agencies,12.53,9.39,499.82,42.67,-16.29,-0.22,9.32,34.38,46.13,0.72,-21.27,1.0,867690.0,2.56,17.55,Aug 06/a,22.8,1000000000.0,HIGH,-14.89,-5.03,2.36,-9.6,0.1886,False,-6.84,False,-3.42,4.286,3.02,-1.9305,-21.27,1.132,30.0,15.31,30.0,15.31,17.55,17745302.0,,,29.9,0.7418546365914787,0.49122807017543857,0.44674185463659144,0.46115288220551376,0.681704260651629,0.5908521303258145,0.22305764411027568,0.5689,0.4278,0.6189
