date,horizon,signal,ic_magnitude
2026-07-10,10,rule5_mom20,0.3039434277093662
2026-07-10,20,mom20,0.02701923138744356
2026-07-10,20,vol_ratio,0.06162426526206915
2026-07-10,20,squeeze,0.14715562883297875
2026-07-10,20,composite,0.09705294195210973
2026-07-10,20,mom5,0.06716340215225125
2026-07-10,20,mom60_skip5,-0.03761819623841911
2026-07-10,20,mom60_riskadj,-0.04310326702587058
2026-07-10,20,vol_5_50,0.07989660958233527
2026-07-10,20,squeeze_own,0.008564042187583476
2026-07-10,20,low_vol,0.15892425353920628
2026-07-10,20,near_high,0.10783920436238438
2026-07-10,20,vs_sma50,0.03761988228469252
2026-07-10,20,vs_sma20,0.09027199268586468
2026-07-10,20,rule5,0.13216981542046685
2026-07-10,20,rule5_mom20,0.12128175732177379
2026-07-17,5,mom20,-0.0045517202873860034
2026-07-17,5,vol_ratio,0.1142690205942195
2026-07-17,5,squeeze,0.2172303185507056
2026-07-17,5,composite,0.13836582328577798
2026-07-17,5,mom5,0.016585324835714673
2026-07-17,5,mom60_skip5,-0.11867363914380587
2026-07-17,5,mom60_riskadj,-0.11358635383405696
2026-07-17,5,vol_5_50,0.007202551020684392
2026-07-17,5,squeeze_own,0.09181011564476373
2026-07-17,5,low_vol,0.21013884644929381
2026-07-17,5,near_high,0.09467528526725005
2026-07-17,5,vs_sma50,-0.022241333019439088
2026-07-17,5,vs_sma20,0.04712000666226876
2026-07-17,5,rule5,0.1484399442763509
2026-07-17,5,rule5_mom20,0.12510604220768418
2026-07-17,10,mom20,0.06406461589757612
2026-07-17,10,vol_ratio,0.10083321367942867
2026-07-17,10,squeeze,0.18534004814947036
2026-07-17,10,composite,0.15243382043399042
2026-07-17,10,mom5,0.01827773452378261
2026-07-17,10,mom60_skip5,-0.09428510679356274
2026-07-17,10,mom60_riskadj,-0.10259240419668295
2026-07-17,10,vol_5_50,0.00907824397905912
2026-07-17,10,squeeze_own,0.07124963097024128
2026-07-17,10,low_vol,0.1900995461977718
2026-07-17,10,near_high,0.09468621137980034
2026-07-17,10,vs_sma50,0.004564479570286647
2026-07-17,10,vs_sma20,0.0796313763107714
2026-07-17,10,rule5,0.1383081829163988
2026-07-17,10,rule5_mom20,0.12942974219940648
2026-07-17,20,mom20,-0.08944640717520129
2026-07-17,20,vol_ratio,0.10106628810693148
2026-07-17,20,squeeze,0.00691635139739452
2026-07-17,20,composite,-0.014085902573954173
2026-07-17,20,mom5,-0.08547304667414238
2026-07-17,20,mom60_skip5,-0.06340982561225622
2026-07-17,20,mom60_riskadj,-0.07750382348179613
2026-07-17,20,vol_5_50,-0.0019449377096348414
2026-07-17,20,squeeze_own,0.02783096179690358
2026-07-17,20,low_vol,0.004233423539564833
2026-07-17,20,near_high,-0.092190749644157
2026-07-17,20,vs_sma50,-0.12185524728910042
2026-07-17,20,vs_sma20,-0.10321555016514855
2026-07-17,20,rule5,-0.03240814554323164
2026-07-17,20,rule5_mom20,-0.05028495994723704
2026-07-24,5,mom20,0.09031189620885496
2026-07-24,5,vol_ratio,0.06223798438025103
2026-07-24,5,squeeze,0.0694270386272749
2026-07-24,5,composite,0.08281804953310665
2026-07-24,5,mom5,-0.019659739261441423
2026-07-24,5,mom60_skip5,-0.034823684454776446
2026-07-24,5,mom60_riskadj,-0.02052985355477205
2026-07-24,5,vol_5_50,0.02998271102510804
2026-07-24,5,squeeze_own,0.05730203838595667
2026-07-24,5,low_vol,0.061994790020303954
2026-07-24,5,near_high,0.07768463794912636
2026-07-24,5,vs_sma50,0.07109455500267926
2026-07-24,5,vs_sma20,0.07776128158225196
2026-07-24,5,rule5,0.06158382729702177
2026-07-24,5,rule5_mom20,0.07258807770961885
2026-07-24,10,mom20,-0.07765046618659006
2026-07-24,10,vol_ratio,0.05348379202469345
2026-07-24,10,squeeze,-0.10736037704154779
2026-07-24,10,composite,-0.0861866437731998
2026-07-24,10,mom5,-0.04580764374954228
2026-07-24,10,mom60_skip5,-0.035058443650877895
2026-07-24,10,mom60_riskadj,-0.025873785292723685
2026-07-24,10,vol_5_50,-0.03370808444237548
2026-07-24,10,squeeze_own,0.002684087524975586
2026-07-24,10,low_vol,-0.09829980385283232
2026-07-24,10,near_high,-0.1188595448960756
2026-07-24,10,vs_sma50,-0.06935340395109064
2026-07-24,10,vs_sma20,-0.1024899770549197
2026-07-24,10,rule5,-0.10965911112494406
2026-07-24,10,rule5_mom20,-0.10955511679699322
2026-07-24,20,mom20,-0.010645830021563354
2026-07-24,20,vol_ratio,0.017367669745836967
2026-07-24,20,squeeze,-0.02350016248741919
2026-07-24,20,composite,-0.026466132399856304
2026-07-24,20,mom5,-0.012396193981469709
2026-07-24,20,mom60_skip5,-0.0452128679213814
2026-07-24,20,mom60_riskadj,-0.037434060474851726
2026-07-24,20,vol_5_50,0.005738343024334818
2026-07-24,20,squeeze_own,0.02394854503674225
2026-07-24,20,low_vol,-0.013571284622198539
2026-07-24,20,near_high,-0.04453345780504612
2026-07-24,20,vs_sma50,-0.011896528157364184
2026-07-24,20,vs_sma20,-0.02823238684914872
2026-07-24,20,rule5,-0.03974036437419145
2026-07-24,20,rule5_mom20,-0.034532815109774524
2026-07-31,5,mom20,-0.19492726321491052
2026-07-31,5,vol_ratio,-0.04191936419614242
2026-07-31,5,squeeze,-0.19324407188528092
2026-07-31,5,composite,-0.2078279681160331
2026-07-31,5,mom5,-0.09400819699261163
2026-07-31,5,mom60_skip5,-0.06395052661306762
2026-07-31,5,mom60_riskadj,-0.04454799086840458
2026-07-31,5,vol_5_50,-0.07368573575847491
2026-07-31,5,squeeze_own,-0.016726358385188284
2026-07-31,5,low_vol,-0.16249749300162283
2026-07-31,5,near_high,-0.23141282504286279
2026-07-31,5,vs_sma50,-0.17081016919652117
2026-07-31,5,vs_sma20,-0.13410528693609544
2026-07-31,5,rule5,-0.22201782234579606
2026-07-31,5,rule5_mom20,-0.22616481070504785
2026-07-31,10,mom20,-0.19293658435276873
2026-07-31,10,vol_ratio,-0.00791559123306303
2026-07-31,10,squeeze,-0.18933214477991872
2026-07-31,10,composite,-0.19751463165362745
2026-07-31,10,mom5,-0.11373840203781671
2026-07-31,10,mom60_skip5,-0.08060219166228037
2026-07-31,10,mom60_riskadj,-0.05699173079158903
2026-07-31,10,vol_5_50,-0.01484815864243811
2026-07-31,10,squeeze_own,-0.03926171736980411
2026-07-31,10,low_vol,-0.15991984931454234
2026-07-31,10,near_high,-0.23891288527855883
2026-07-31,10,vs_sma50,-0.1920718588261054
2026-07-31,10,vs_sma20,-0.16356800760499562
2026-07-31,10,rule5,-0.2127540223006442
2026-07-31,10,rule5_mom20,-0.22111405915403587
2026-07-31,20,mom20,-0.09018065698466181
2026-07-31,20,vol_ratio,-0.007041478790381824
2026-07-31,20,squeeze,-0.07077077956264063
2026-07-31,20,composite,-0.08751554636476422
2026-07-31,20,mom5,-0.12980192493933454
2026-07-31,20,mom60_skip5,-0.04364512020140587
2026-07-31,20,mom60_riskadj,-0.04661015433699737
2026-07-31,20,vol_5_50,-0.018939727934928877
2026-07-31,20,squeeze_own,-0.029125371869938195
2026-07-31,20,low_vol,-0.011195275948630247
2026-07-31,20,near_high,-0.08324509254294044
2026-07-31,20,vs_sma50,-0.04573988055781051
2026-07-31,20,vs_sma20,-0.10137929845595495
2026-07-31,20,rule5,-0.06958230021681999
2026-07-31,20,rule5_mom20,-0.07558144774981736
2026-08-07,5,mom20,0.019245487377843425
2026-08-07,5,vol_ratio,-0.05743040098884808
2026-08-07,5,squeeze,0.02527153493361197
2026-08-07,5,composite,-0.0051484330447573055
2026-08-07,5,mom5,0.07724051136042873
2026-08-07,5,mom60_skip5,-0.05357399043677963
2026-08-07,5,mom60_riskadj,-0.0922420429265477
2026-08-07,5,vol_5_50,-0.0333467856490979
2026-08-07,5,squeeze_own,0.025847296006850956
2026-08-07,5,low_vol,0.039380792342958645
2026-08-07,5,near_high,-0.012220397604303986
2026-08-07,5,vs_sma50,-0.020478320832349416
2026-08-07,5,vs_sma20,0.031143654467188257
2026-08-07,5,rule5,-0.01413043526231607
2026-08-07,5,rule5_mom20,-0.012037410100439619
2026-08-07,10,mom20,0.06512243098216765
2026-08-07,10,vol_ratio,-0.03809438471508493
2026-08-07,10,squeeze,0.14975785980358997
2026-08-07,10,composite,0.08568729048292102
2026-08-07,10,mom5,0.05233684535730132
2026-08-07,10,mom60_skip5,0.014489917398357479
2026-08-07,10,mom60_riskadj,-0.03678582291363983
2026-08-07,10,vol_5_50,-0.07725453550514863
2026-08-07,10,squeeze_own,0.08168286746923882
2026-08-07,10,low_vol,0.14562695712266868
2026-08-07,10,near_high,0.08381806425844786
2026-08-07,10,vs_sma50,0.08810746720065013
2026-08-07,10,vs_sma20,0.04753176427851417
2026-08-07,10,rule5,0.08571928282817302
2026-08-07,10,rule5_mom20,0.08932733485369045
2026-08-07,20,mom20,0.04246958093789564
2026-08-07,20,vol_ratio,-0.033018382245144404
2026-08-07,20,squeeze,0.1473799917281207
2026-08-07,20,composite,0.0647880852926624
2026-08-07,20,mom5,0.050389658103997675
2026-08-07,20,mom60_skip5,0.01801089783571706
2026-08-07,20,mom60_riskadj,-0.04903020368040726
2026-08-07,20,vol_5_50,-0.06247544956896848
2026-08-07,20,squeeze_own,0.06404921420232237
2026-08-07,20,low_vol,0.14639586415541786
2026-08-07,20,near_high,0.0750713529157285
2026-08-07,20,vs_sma50,0.07828928705370415
2026-08-07,20,vs_sma20,0.032369633068577285
2026-08-07,20,rule5,0.07987111170292178
2026-08-07,20,rule5_mom20,0.0785893837483607
2026-08-14,5,mom20,0.07328352976881755
2026-08-14,5,vol_ratio,0.018867152136544812
2026-08-14,5,squeeze,0.1303590129689795
2026-08-14,5,composite,0.1051922206212726
2026-08-14,5,mom5,-0.09908763877648542
2026-08-14,5,mom60_skip5,0.07706907023828229
2026-08-14,5,mom60_riskadj,0.07210840299427722
2026-08-14,5,vol_5_50,-0.012292878647240935
2026-08-14,5,squeeze_own,0.050938530059617876
2026-08-14,5,low_vol,0.1601014054583873
2026-08-14,5,near_high,0.11910444561337684
2026-08-14,5,vs_sma50,0.13924848395940942
2026-08-14,5,vs_sma20,0.04463467371530147
2026-08-14,5,rule5,0.1451642849296848
2026-08-14,5,rule5_mom20,0.14250745948786828
2026-08-14,10,mom20,0.03371971198552552
2026-08-14,10,vol_ratio,0.015540106635655082
2026-08-14,10,squeeze,0.11677947680399593
2026-08-14,10,composite,0.07459399667604696
2026-08-14,10,mom5,-0.08280686907468764
2026-08-14,10,mom60_skip5,0.11624656292905668
2026-08-14,10,mom60_riskadj,0.10960701812895098
2026-08-14,10,vol_5_50,0.005770224952616595
2026-08-14,10,squeeze_own,0.0005538344091161945
2026-08-14,10,low_vol,0.15539797143782969
2026-08-14,10,near_high,0.1508703122741742
2026-08-14,10,vs_sma50,0.15817590332618436
2026-08-14,10,vs_sma20,0.02093753315474907
2026-08-14,10,rule5,0.1641839161797786
2026-08-14,10,rule5_mom20,0.1536407153325478
2026-08-14,20,mom20,0.02329671035012644
2026-08-14,20,vol_ratio,0.04264681004708225
2026-08-14,20,squeeze,0.1134955797666815
2026-08-14,20,composite,0.07847390608311251
2026-08-14,20,mom5,-0.028574425819774447
2026-08-14,20,mom60_skip5,0.07435063925682642
2026-08-14,20,mom60_riskadj,0.0784569316346283
2026-08-14,20,vol_5_50,0.06961851906687297
2026-08-14,20,squeeze_own,-0.018665756117698645
2026-08-14,20,low_vol,0.13693803330414117
2026-08-14,20,near_high,0.17022412668341677
2026-08-14,20,vs_sma50,0.13796392358682308
2026-08-14,20,vs_sma20,0.01680855665734946
2026-08-14,20,rule5,0.1813291762571612
2026-08-14,20,rule5_mom20,0.16932839201368194
2026-08-21,5,mom20,-0.021648456797430337
2026-08-21,5,vol_ratio,0.01148305626681445
2026-08-21,5,squeeze,0.10814697615382224
2026-08-21,5,composite,0.046871524575794785
2026-08-21,5,mom5,0.15366342276497832
2026-08-21,5,mom60_skip5,0.15992600635040802
2026-08-21,5,mom60_riskadj,0.15313188637088088
2026-08-21,5,vol_5_50,-0.01704695955809985
2026-08-21,5,squeeze_own,-0.0011597981524703281
2026-08-21,5,low_vol,0.1324243832965615
2026-08-21,5,near_high,0.16904974436779624
2026-08-21,5,vs_sma50,0.10420062823256748
2026-08-21,5,vs_sma20,0.03216751202290804
2026-08-21,5,rule5,0.1392437440243795
2026-08-21,5,rule5_mom20,0.12419070902611011
2026-08-21,10,mom20,0.026377560781288414
2026-08-21,10,vol_ratio,0.0688058498907564
2026-08-21,10,squeeze,0.0803893064088849
2026-08-21,10,composite,0.08112926257977135
2026-08-21,10,mom5,0.10330945081858185
2026-08-21,10,mom60_skip5,0.08217281247557671
2026-08-21,10,mom60_riskadj,0.06838868351039688
2026-08-21,10,vol_5_50,0.0591060771908981
2026-08-21,10,squeeze_own,0.0004666564307680542
2026-08-21,10,low_vol,0.09255538535433994
2026-08-21,10,near_high,0.12564006375312928
2026-08-21,10,vs_sma50,0.09002125032795819
2026-08-21,10,vs_sma20,0.06707508477952827
2026-08-21,10,rule5,0.13107320656059368
2026-08-21,10,rule5_mom20,0.12525388425638126
2026-08-28,5,mom20,0.05361099457617894
2026-08-28,5,vol_ratio,0.059312610695804874
2026-08-28,5,squeeze,0.012346662263597236
2026-08-28,5,composite,0.053466372058830196
2026-08-28,5,mom5,0.04180361486844436
2026-08-28,5,mom60_skip5,0.0010403062763014504
2026-08-28,5,mom60_riskadj,-0.008612817436695114
2026-08-28,5,vol_5_50,0.030178593350482376
2026-08-28,5,squeeze_own,-0.016422621774568193
2026-08-28,5,low_vol,0.027224967813215997
2026-08-28,5,near_high,0.03946424644756843
2026-08-28,5,vs_sma50,0.060762701096135005
2026-08-28,5,vs_sma20,0.06548730278734133
2026-08-28,5,rule5,0.045945135641246374
2026-08-28,5,rule5_mom20,0.054018130283913585
2026-08-28,10,mom20,-0.024455799642113866
2026-08-28,10,vol_ratio,-0.0005580967985570112
2026-08-28,10,squeeze,0.054267300318218296
2026-08-28,10,composite,-0.008889131743192986
2026-08-28,10,mom5,0.02888321953801719
2026-08-28,10,mom60_skip5,0.06460083626878424
2026-08-28,10,mom60_riskadj,0.07152289523206154
2026-08-28,10,vol_5_50,0.04694069777263904
2026-08-28,10,squeeze_own,-0.04976591299511711
2026-08-28,10,low_vol,0.09734775239733336
2026-08-28,10,near_high,0.09639322542206342
2026-08-28,10,vs_sma50,0.053292267511027336
2026-08-28,10,vs_sma20,0.0531406120198957
2026-08-28,10,rule5,0.0847800595699379
2026-08-28,10,rule5_mom20,0.07057914544737487
2026-09-04,5,mom20,0.024160712714847897
2026-09-04,5,vol_ratio,-0.00976968168999736
2026-09-04,5,squeeze,0.08407746361364904
2026-09-04,5,composite,0.042572158364308416
2026-09-04,5,mom5,-0.027919672263488852
2026-09-04,5,mom60_skip5,0.04443740271977355
2026-09-04,5,mom60_riskadj,0.05607368713356498
2026-09-04,5,vol_5_50,0.03406343787433272
2026-09-04,5,squeeze_own,0.00970759977792821
2026-09-04,5,low_vol,0.12275204912942338
2026-09-04,5,near_high,0.07395163707571523
2026-09-04,5,vs_sma50,0.008611075773375085
2026-09-04,5,vs_sma20,0.03530109502031984
2026-09-04,5,rule5,0.08450533233683263
2026-09-04,5,rule5_mom20,0.07328110975090754
